ID,Country_name,Hotel_name,Rating,Site_Name,Review
2588,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"This hotel is incredible. The service, the rooms, the restaurants and bar. It felt so luxurious. I would absolutely stay here again and again. The rooms are a good size, the bests comfortable and adjustable, very clean, and the mini bars …"
2589,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,This is the hotel with the best location and top class service and its Michelin starred restaurant providing delicious foods for the stay. Breathtaking river view from your hotel room if you select river view double or suite. The only hotel on the River Limmat in central Zurich.
2590,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,Es war ein wunderbarer Aufenthalt für eine Nacht in einem Top Hotel direkt an der Limmat. Wir wurden bestens umsorgt und verwöhnt. Das 5 Gang Menu am Abend war ausgezeichnet und sehr kreativ. Der Service war top! Gerne wieder einmal!
2591,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"The Storchen is a wonderful hotel, located in central Zürich near all of the major sites.  The staff is welcoming, friendly and helpful.  The breakfast is remarkable.  We will definitely be back.  The rooms are modern, clean and comfortable.  "
2592,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,4,Tripadvisor,"The location was great. However, the room is a bit small to my liking, but view from the room is beautiful. The bathroom is very small with no storage for toiletries. However, the large desk compensates for having not much of space. The towels are thin and old. I also notice the gym equipments can use some upgrades. Lastly, I stayed on the second floor which I can hear foot stepping and chair dragging from upstairs. Nice amenity and welcome gift. Very nice breakfast which great selection. USBC port is a plus for international traveler."
2593,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"Aufgrund des Züricher Weihnachtsmarktes gestaltete sich die Zufahrt zum Hotel etwas schwierig - zumindest laut Aussage des Taxifahrers. Dafür ist man jedoch gleich mitten im Geschehen!
Ich kann nichts bemängeln - das Hotel hält zu 100%, was es verspricht.
Ausserordentlich hervorzuheben ist das durchweg freundliche Personal!
Einziges kleines Manko für uns als Raucher war die relativ knapp bemessene Cigar-Bar.
Absolut empfehlenwert !

"
2594,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"Great location - Friendly Staff - Would go Back!!
We drive through Europe and spent two nights in Zurich at the Storchen.  The location was beautiful on the edge of the river.  Staff was friendly and attentive. 
Having a Michelin Star restaurant in the hotel and experiencing a wonderful dinner just added a special touch to the stay.
Only item to know is that the room is a smallish but very clean and modernized.    "
2595,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"Top Lage, sehr guter Service, kleine aber sehr schöne Zimmer, perfekt für den Wochenendtrip oder den Business-Aufenthalt in Zürich. Komme immer wieder gerne. Man ist zentral in Zürich in der besten Lage und die Hauseigene Bar ist sowohl am Nachmittag als auch am Abend als Zwischenstop zu empfehlen. Ein Geheimtipp ist das Bootsshuttle zum Schwester-Hotel."
2596,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"First class from arrival to departure. Friendly welcoming staff.  Efficient and quick check-in. Rooms are comfortable, clean and quiet and very well equipped for the business or leasure traveller. Very well situated centrally in Zurich near all amenities.All rooms are good but especially river frontage which give wonderful views. I felt that charges were reasonable for the value offered. I will definitely be returning."
2597,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"The whole staff was very welcoming and professional, with high notes for the reception desk, restaurant, and the cleaning staff. They were all fantastic, and in the upcoming months when I'll be back in Zürich, I will for sure be a returning guest. "
2598,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"The stay at Hotel Storchen was perfect and very pleasant. The location is perfect, kitchen good and very good breakfast. The room had an excellent view of the river and the city. We have been here several times before and we will come back."
2599,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"I had a wonderful experience staying in this hotel, great location easy to get around. The hotel is located in a beautiful  ans safe areaThe staff was very helpful and polite.
I highly recommend this hotel."
2600,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,It’s always a pleasure to return to the Storchen.  We have been coming here for years now and each time the warm and friendly welcome we receive makes us feel as though we are coming home.  The service in impeccable - friendly yet thoroughly professional as well.
2601,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"A must stay for location, service and comfortable bed. We loved our stay, making use of hotel facilities and services. The bar is a great spot to unwind at then of day, helped by the attentive and friendly staff. We hope to be back again. "
2602,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,3,Tripadvisor,"We went for my husband’s birthday.  I requested in advance a cake and a candle after our dinner in the restaurant, then confirmed it again by phone. The request was totally forgotten. After we went back to the room and were ready to sleep, someone rang the bell, in spite of the DND sign. It was a cake and a bottle of champagne. I understand the Hotel tried to make up for the mistake, but the timing was totally off. Why have a DND sign if someone could just disturb as  they wish?  Moreover, before arrival I had to fill out a registration form online, but the check in process was still lengthy.  For a hotel of such standing, we really expected better service level. "
2603,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,Walked to most things in the heart of Zurich. Lots of shops and restaurants nearby. Hotel was on the river and very modern . Staff was very nice. Great buffet breakfast in the am with a juice machine. They even took us on a boat to their sister hotel the Alex.
2604,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"We spent one night in Zurich and chose the Storchen. It’s a beautiful hotel in a great location … close to the lake, shops, and restaurants. The rooftop bar has a really nice view and good cocktails too!!"
2605,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,2,Tripadvisor,"Das Zimmer war unglaublich klein. Man hatte kaum Platz um das Gepäck zu öffnen. Man konnte nur einzeln das Zimmer queren. Im Bad und auch im Zimmer selbst war aufgrund der Größe keinerlei Ablagemöglichkeit. Im Bad konnte man sich nur auf der Stelle drehen. Meines Erachtens viel zu klein. Ein Plus im Bad ist der Fön. Ich bin auch kein großer Fan von Teppichböden. Leider war es durch die nächtlichen Polizeieinsätze (Sirenen) relativ laut. Das Frühstück war jetzt nichts Besonderes. Da hatte ich schon in 4-Stern-Etablissements ein  viel besseres Frühstücksangebot. 
Es gab (wahrscheinlich dem Platzmangel geschuldet) keine Möglichkeit sich einen Tee zu machen. 
Das Personal war natürlich überaus freundlich und wir haben uns über den Willkommensdrink und den Storch als Stofftier für unseren Sohn gefreut. Die Lage ist natürlich toll. Grundsätzlich nett, aber Preis Leistung stimmt hier einfach überhaupt nicht."
2606,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"Angefangen vom Check-in bis zum Check-out lief alles Perfekt! Die Mitarbeiter sind alle sehr Freundlich und Aufgestellt. Die Mitarbeitende geben Ihr bestes, um sich wie Zuhause zu fühlen.

Kann dieses Hotel jedem weiterempfehlen der nach Zürich einen Ausflug plant."
2607,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"The Storchen provides a 5-star experience in every way. The property is perfectly located in Zürich and is impeccably maintained. The best part is the hotel staff who are very well trained, happy, and provide superb service. The river-front bar is wonderful, and I loved the  restaurant breakfast."
2608,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"My husband and I were traveling for pleasure, never having visited Zurich.  We felt that the Storchen has the best location to appreciate Zurich's beautiful city.  We loved our room, we loved the location, we loved being able to eat on the river or at the in-house restaurant when it was raining. Thank you to the staff for all their help when we had questionsor any need.  We loved the fact that the hotel had a dock in front so that we could take a boat ride around the city. If anyone is planning a visit to Zurich this is the best placed to stay.      "
2609,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,"I stayed at the Storchen Zurich with my husband in October 2023.  We had booked the corner room - amazing views of both the river and Alps.  Our room was ready very early (at noon) and they spoiled us with flowers, champagne & fruit to celebrate our anniversary.  The location was excellent - close to many sites in the old town.  Breakfast was included and had a buffet of tradition European items as well as cooked to order egg dishes.  The bar had wonderful cocktails and dinner at La Rotisserie was amazing.   I only noticed 1 family staying while we were there - definitely lots of couples and people on business.  The price is high, but reflects the high cost of Zurich as well as the high level of service.  Would definitely return for another splurge stay. "
2610,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Tripadvisor,We had a lovely overnight here at the end of a long cruise.  The staff was very professional and friendly.  The hotel is in a very nice location on the water with a quiet boutique atmosphere.  The bar and restaraunt are lovely as well!
